"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"29255","Wales","WLS",2021-05-01,2624406,1854687,769719,82.79,58.51,24.28
"29256","Wales","WLS",2021-05-02,2632669,1861391,771278,83.05,58.72,24.33
"29257","Wales","WLS",2021-05-03,2636927,1864400,772527,83.18,58.81,24.37
"29258","Wales","WLS",2021-05-04,2656272,1873152,783120,83.79,59.09,24.7
"29259","Wales","WLS",2021-05-05,2683297,1884372,798925,84.65,59.44,25.2
"29260","Wales","WLS",2021-05-06,2711041,1895998,815043,85.52,59.81,25.71
"29261","Wales","WLS",2021-05-07,2740808,1909659,831149,86.46,60.24,26.22
"29262","Wales","WLS",2021-05-08,2764928,1922881,842047,87.22,60.66,26.56
"29263","Wales","WLS",2021-05-09,2781183,1935003,846180,87.73,61.04,26.69
"29264","Wales","WLS",2021-05-10,2803124,1948683,854441,88.43,61.47,26.95
"29265","Wales","WLS",2021-05-11,2825139,1961670,863469,89.12,61.88,27.24
"29266","Wales","WLS",2021-05-12,2853576,1975820,877756,90.02,62.33,27.69
"29267","Wales","WLS",2021-05-13,2882352,1990783,891569,90.93,62.8,28.13
"29268","Wales","WLS",2021-05-14,2911799,2005939,905860,91.85,63.28,28.58
"29269","Wales","WLS",2021-05-15,2934834,2019160,915674,92.58,63.7,28.89
"29270","Wales","WLS",2021-05-16,2945234,2027803,917431,92.91,63.97,28.94
"29271","Wales","WLS",2021-05-17,2963120,2035905,927215,93.47,64.22,29.25
"29272","Wales","WLS",2021-05-18,2985083,2046011,939072,94.17,64.54,29.62
"29273","Wales","WLS",2021-05-19,3010574,2058106,952468,94.97,64.92,30.05
"29274","Wales","WLS",2021-05-20,3039371,2069689,969682,95.88,65.29,30.59
"29275","Wales","WLS",2021-05-21,3065687,2081036,984651,96.71,65.65,31.06
"29276","Wales","WLS",2021-05-22,3092530,2091824,1000706,97.56,65.99,31.57
"29277","Wales","WLS",2021-05-23,3102945,2099263,1003682,97.88,66.22,31.66
"29278","Wales","WLS",2021-05-24,3124549,2105319,1019230,98.57,66.41,32.15
"29279","Wales","WLS",2021-05-25,3150396,2112647,1037749,99.38,66.65,32.74
"29280","Wales","WLS",2021-05-26,3178513,2120049,1058464,100.27,66.88,33.39
"29281","Wales","WLS",2021-05-27,3209225,2128063,1081162,101.24,67.13,34.11
"29282","Wales","WLS",2021-05-28,3238108,2135359,1102749,102.15,67.36,34.79
"29283","Wales","WLS",2021-05-29,3253356,2141427,1111929,102.63,67.55,35.08
"29284","Wales","WLS",2021-05-30,3260040,2146071,1113969,102.84,67.7,35.14
"29285","Wales","WLS",2021-05-31,3265670,2147274,1118396,103.02,67.74,35.28
"29286","Wales","WLS",2021-06-01,3290821,2152709,1138112,103.81,67.91,35.9
"29287","Wales","WLS",2021-06-02,3318932,2161028,1157904,104.7,68.17,36.53
"29288","Wales","WLS",2021-06-03,3350883,2169624,1181259,105.71,68.44,37.26
"29289","Wales","WLS",2021-06-04,3383612,2175013,1208599,106.74,68.61,38.13
"29290","Wales","WLS",2021-06-05,3416953,2179830,1237123,107.79,68.76,39.03
"29291","Wales","WLS",2021-06-06,3432723,2183455,1249268,108.29,68.88,39.41
"29292","Wales","WLS",2021-06-07,3456033,2185427,1270606,109.02,68.94,40.08
"29293","Wales","WLS",2021-06-08,3482159,2190460,1291699,109.85,69.1,40.75
"29294","Wales","WLS",2021-06-09,3509853,2195485,1314368,110.72,69.26,41.46
"29295","Wales","WLS",2021-06-10,3538144,2201665,1336479,111.61,69.45,42.16
"29296","Wales","WLS",2021-06-11,3565508,2207350,1358158,112.48,69.63,42.84
"29297","Wales","WLS",2021-06-12,3591060,2213050,1378010,113.28,69.81,43.47
"29298","Wales","WLS",2021-06-13,3600704,2216031,1384673,113.59,69.91,43.68
"29299","Wales","WLS",2021-06-14,3629027,2218103,1410924,114.48,69.97,44.51
"29300","Wales","WLS",2021-06-15,3654482,2222281,1432201,115.28,70.1,45.18
"29301","Wales","WLS",2021-06-16,3679563,2225499,1454064,116.07,70.21,45.87
"29302","Wales","WLS",2021-06-17,3702459,2228532,1473927,116.8,70.3,46.5
"29303","Wales","WLS",2021-06-18,3723782,2233036,1490746,117.47,70.44,47.03
"29304","Wales","WLS",2021-06-19,3745235,2236091,1509144,118.15,70.54,47.61
"29305","Wales","WLS",2021-06-20,3755314,2237710,1517604,118.46,70.59,47.87
"29306","Wales","WLS",2021-06-21,3773644,2239271,1534373,119.04,70.64,48.4
"29307","Wales","WLS",2021-06-22,3795573,2242482,1553091,119.73,70.74,48.99
"29308","Wales","WLS",2021-06-23,3817594,2245884,1571710,120.43,70.85,49.58
"29309","Wales","WLS",2021-06-24,3839334,2248012,1591322,121.11,70.92,50.2
"29310","Wales","WLS",2021-06-25,3857911,2250126,1607785,121.7,70.98,50.72
"29311","Wales","WLS",2021-06-26,3870746,2252270,1618476,122.11,71.05,51.06
"29312","Wales","WLS",2021-06-27,3880456,2253214,1627242,122.41,71.08,51.33
"29313","Wales","WLS",2021-06-28,3897827,2255039,1642788,122.96,71.14,51.82
"29314","Wales","WLS",2021-06-29,3917491,2257737,1659754,123.58,71.22,52.36
"29315","Wales","WLS",2021-06-30,3937360,2259622,1677738,124.21,71.28,52.93
"29316","Wales","WLS",2021-07-01,3956875,2261056,1695819,124.82,71.33,53.5
"29317","Wales","WLS",2021-07-02,3974818,2262284,1712534,125.39,71.37,54.02
"29318","Wales","WLS",2021-07-03,3987599,2263775,1723824,125.79,71.41,54.38
"29319","Wales","WLS",2021-07-04,3995606,2264974,1730632,126.04,71.45,54.59
"29320","Wales","WLS",2021-07-05,4012192,2266056,1746136,126.57,71.48,55.08
"29321","Wales","WLS",2021-07-06,4032280,2267640,1764640,127.2,71.53,55.67
"29322","Wales","WLS",2021-07-07,4052210,2269131,1783079,127.83,71.58,56.25
"29323","Wales","WLS",2021-07-08,4068777,2270517,1798260,128.35,71.63,56.73
"29324","Wales","WLS",2021-07-09,4082121,2271925,1810196,128.77,71.67,57.1
"29325","Wales","WLS",2021-07-10,4098728,2273561,1825167,129.3,71.72,57.58
"29326","Wales","WLS",2021-07-11,4106971,2274421,1832550,129.56,71.75,57.81
"29327","Wales","WLS",2021-07-12,4121807,2275764,1846043,130.03,71.79,58.23
"29328","Wales","WLS",2021-07-13,4138755,2277055,1861700,130.56,71.83,58.73
"29329","Wales","WLS",2021-07-14,4154913,2278204,1876709,131.07,71.87,59.2
"29330","Wales","WLS",2021-07-15,4171221,2279139,1892082,131.58,71.9,59.69
"29331","Wales","WLS",2021-07-16,4186094,2280674,1905420,132.05,71.95,60.11
"29332","Wales","WLS",2021-07-17,4199989,2281644,1918345,132.49,71.98,60.52
"29333","Wales","WLS",2021-07-18,4207494,2282410,1925084,132.73,72,60.73
"29334","Wales","WLS",2021-07-19,4216656,2282992,1933664,133.02,72.02,61
"29335","Wales","WLS",2021-07-20,4230591,2284065,1946526,133.46,72.05,61.4
"29336","Wales","WLS",2021-07-21,4244759,2285118,1959641,133.9,72.09,61.82
"29337","Wales","WLS",2021-07-22,4259350,2286154,1973196,134.36,72.12,62.25
"29338","Wales","WLS",2021-07-23,4272058,2287011,1985047,134.77,72.15,62.62
"29339","Wales","WLS",2021-07-24,4282035,2288219,1993816,135.08,72.18,62.9
"29340","Wales","WLS",2021-07-25,4291304,2289142,2002162,135.37,72.21,63.16
"29341","Wales","WLS",2021-07-26,4303341,2290213,2013128,135.75,72.25,63.51
"29342","Wales","WLS",2021-07-27,4315151,2291418,2023733,136.12,72.28,63.84
"29343","Wales","WLS",2021-07-28,4329242,2292572,2036670,136.57,72.32,64.25
"29344","Wales","WLS",2021-07-29,4341543,2293927,2047616,136.96,72.36,64.59
"29345","Wales","WLS",2021-07-30,4349512,2294916,2054596,137.21,72.39,64.81
"29346","Wales","WLS",2021-07-31,4358325,2295923,2062402,137.49,72.43,65.06
"29347","Wales","WLS",2021-08-01,4362959,2296517,2066442,137.63,72.45,65.19
"29348","Wales","WLS",2021-08-02,4371394,2297398,2073996,137.9,72.47,65.43
"29349","Wales","WLS",2021-08-03,4381730,2298387,2083343,138.22,72.5,65.72
"29350","Wales","WLS",2021-08-04,4391307,2299204,2092103,138.53,72.53,66
"29351","Wales","WLS",2021-08-05,4399761,2300137,2099624,138.79,72.56,66.23
"29352","Wales","WLS",2021-08-06,4406601,2301448,2105153,139.01,72.6,66.41
"29353","Wales","WLS",2021-08-07,4414285,2302997,2111288,139.25,72.65,66.6
"29354","Wales","WLS",2021-08-08,4419748,2304271,2115477,139.42,72.69,66.73
"29355","Wales","WLS",2021-08-09,4424269,2305562,2118707,139.57,72.73,66.84
"29356","Wales","WLS",2021-08-10,4430663,2307504,2123159,139.77,72.79,66.98
"29357","Wales","WLS",2021-08-11,4437336,2309415,2127921,139.98,72.85,67.13
"29358","Wales","WLS",2021-08-12,4443014,2310898,2132116,140.16,72.9,67.26
"29359","Wales","WLS",2021-08-13,4449090,2312341,2136749,140.35,72.94,67.41
"29360","Wales","WLS",2021-08-14,4454567,2313528,2141039,140.52,72.98,67.54
"29361","Wales","WLS",2021-08-15,4458832,2314713,2144119,140.66,73.02,67.64
"29362","Wales","WLS",2021-08-16,4463059,2316668,2146391,140.79,73.08,67.71
"29363","Wales","WLS",2021-08-17,4470306,2320165,2150141,141.02,73.19,67.83
"29364","Wales","WLS",2021-08-18,4476942,2323425,2153517,141.23,73.29,67.93
"29365","Wales","WLS",2021-08-19,4483833,2327180,2156653,141.45,73.41,68.03
"29366","Wales","WLS",2021-08-20,4490373,2330776,2159597,141.65,73.53,68.13
"29367","Wales","WLS",2021-08-21,4496930,2334512,2162418,141.86,73.64,68.22
"29368","Wales","WLS",2021-08-22,4500692,2335573,2165119,141.98,73.68,68.3
"29369","Wales","WLS",2021-08-23,4505822,2339253,2166569,142.14,73.79,68.35
"29370","Wales","WLS",2021-08-24,4512729,2343371,2169358,142.36,73.92,68.43
"29371","Wales","WLS",2021-08-25,4518499,2347000,2171499,142.54,74.04,68.5
"29372","Wales","WLS",2021-08-26,4524205,2349268,2174937,142.72,74.11,68.61
"29373","Wales","WLS",2021-08-27,4529190,2351045,2178145,142.88,74.17,68.71
"29374","Wales","WLS",2021-08-28,4531581,2351928,2179653,142.95,74.19,68.76
"29375","Wales","WLS",2021-08-29,4532928,2352706,2180222,142.99,74.22,68.78
"29376","Wales","WLS",2021-08-30,4533090,2352754,2180336,143,74.22,68.78
"29377","Wales","WLS",2021-08-31,4536358,2354057,2182301,143.1,74.26,68.84
"29378","Wales","WLS",2021-09-01,4539655,2355999,2183656,143.21,74.32,68.89
"29379","Wales","WLS",2021-09-02,4544842,2358138,2186704,143.37,74.39,68.98
"29380","Wales","WLS",2021-09-03,4548821,2359817,2189004,143.5,74.44,69.05
"29381","Wales","WLS",2021-09-04,4551520,2361119,2190401,143.58,74.48,69.1
"29382","Wales","WLS",2021-09-05,4553232,2361787,2191445,143.64,74.5,69.13
"29383","Wales","WLS",2021-09-06,4554921,2362580,2192341,143.69,74.53,69.16
"29384","Wales","WLS",2021-09-07,4557698,2363623,2194075,143.78,74.56,69.21
"29385","Wales","WLS",2021-09-08,4559810,2364393,2195417,143.84,74.59,69.26
"29386","Wales","WLS",2021-09-14,4573151,2364691,2208460,144.26,74.6,69.67
"29387","Wales","WLS",2021-09-15,4575185,2365400,2209785,144.33,74.62,69.71
"29388","Wales","WLS",2021-09-16,4577269,2366234,2211035,144.39,74.64,69.75
"29389","Wales","WLS",2021-09-17,4579794,2367407,2212387,144.47,74.68,69.79
"29390","Wales","WLS",2021-09-18,4582013,2368230,2213783,144.54,74.71,69.84
"29391","Wales","WLS",2021-09-19,4582823,2368604,2214219,144.57,74.72,69.85
"29392","Wales","WLS",2021-09-20,4584861,2369093,2215768,144.63,74.73,69.9
"29393","Wales","WLS",2021-09-21,4586569,2369657,2216912,144.69,74.75,69.93
"29394","Wales","WLS",2021-09-22,4588265,2370309,2217956,144.74,74.77,69.97
"29395","Wales","WLS",2021-09-23,4589226,2370711,2218515,144.77,74.79,69.98
"29396","Wales","WLS",2021-09-24,4590837,2371364,2219473,144.82,74.81,70.01
"29397","Wales","WLS",2021-09-25,4593194,2373120,2220074,144.9,74.86,70.03
"29398","Wales","WLS",2021-09-26,4595746,2374984,2220762,144.98,74.92,70.06
"29399","Wales","WLS",2021-09-27,4597106,2375494,2221612,145.02,74.94,70.08
"29400","Wales","WLS",2021-09-28,4598145,2375943,2222202,145.05,74.95,70.1
"29401","Wales","WLS",2021-09-29,4599143,2376313,2222830,145.08,74.96,70.12
"29402","Wales","WLS",2021-09-30,4600253,2376708,2223545,145.12,74.98,70.14
"29403","Wales","WLS",2021-10-01,4601297,2377101,2224196,145.15,74.99,70.16
"29404","Wales","WLS",2021-10-02,4605153,2380492,2224661,145.27,75.09,70.18
"29405","Wales","WLS",2021-10-03,4609856,2384331,2225525,145.42,75.22,70.21
"29406","Wales","WLS",2021-10-04,4611274,2385134,2226140,145.47,75.24,70.23
"29407","Wales","WLS",2021-10-05,4612330,2385622,2226708,145.5,75.26,70.24
"29408","Wales","WLS",2021-10-06,4615268,2387746,2227522,145.59,75.32,70.27
"29409","Wales","WLS",2021-10-07,4617281,2389159,2228122,145.66,75.37,70.29
"29410","Wales","WLS",2021-10-08,4618686,2389900,2228786,145.7,75.39,70.31
"29411","Wales","WLS",2021-10-09,4624646,2395138,2229508,145.89,75.56,70.33
"29412","Wales","WLS",2021-10-10,4630650,2400694,2229956,146.08,75.73,70.35
"29413","Wales","WLS",2021-10-11,4632445,2401771,2230674,146.13,75.77,70.37
"29414","Wales","WLS",2021-10-12,4635015,2403211,2231804,146.21,75.81,70.4
"29415","Wales","WLS",2021-10-13,4637204,2404237,2232967,146.28,75.84,70.44
"29416","Wales","WLS",2021-10-14,4639108,2405335,2233773,146.34,75.88,70.47
"29417","Wales","WLS",2021-10-15,4641694,2406747,2234947,146.43,75.92,70.5
"29418","Wales","WLS",2021-10-16,4647487,2412040,2235447,146.61,76.09,70.52
"29419","Wales","WLS",2021-10-17,4652516,2416793,2235723,146.77,76.24,70.53
"29420","Wales","WLS",2021-10-18,4654507,2418115,2236392,146.83,76.28,70.55
"29421","Wales","WLS",2021-10-19,4656475,2419276,2237199,146.89,76.32,70.57
"29422","Wales","WLS",2021-10-20,4658816,2420558,2238258,146.97,76.36,70.61
"29423","Wales","WLS",2021-10-21,4983245,2421700,2238954,157.2,76.39,70.63
"29424","Wales","WLS",2021-10-22,5003783,2422938,2239671,157.85,76.43,70.65
"29425","Wales","WLS",2021-10-23,5018930,2426859,2240110,158.33,76.56,70.67
"29426","Wales","WLS",2021-10-24,5028629,2429690,2240432,158.63,76.65,70.68
"29427","Wales","WLS",2021-10-25,5054813,2432956,2240960,159.46,76.75,70.69
"29428","Wales","WLS",2021-10-26,5070243,2435396,2241637,159.94,76.83,70.71
"29429","Wales","WLS",2021-10-27,5087123,2437095,2242337,160.48,76.88,70.74
"29430","Wales","WLS",2021-10-28,5104120,2438707,2242868,161.01,76.93,70.75
"29431","Wales","WLS",2021-10-29,5120897,2440488,2243421,161.54,76.99,70.77
"29432","Wales","WLS",2021-10-30,5134665,2442777,2243914,161.98,77.06,70.79
"29433","Wales","WLS",2021-10-31,5144244,2445438,2244276,162.28,77.14,70.8
"29434","Wales","WLS",2021-11-01,5159580,2446430,2244886,162.76,77.17,70.82
"29435","Wales","WLS",2021-11-02,5178049,2447484,2245579,163.35,77.21,70.84
"29436","Wales","WLS",2021-11-03,5194869,2448204,2246341,163.88,77.23,70.86
"29437","Wales","WLS",2021-11-04,5212703,2448879,2246996,164.44,77.25,70.88
"29438","Wales","WLS",2021-11-05,5230943,2449655,2247724,165.01,77.28,70.91
"29439","Wales","WLS",2021-11-06,5246413,2451358,2248272,165.5,77.33,70.92
"29440","Wales","WLS",2021-11-07,5257984,2452485,2248786,165.87,77.37,70.94
"29441","Wales","WLS",2021-11-08,5273634,2453403,2249300,166.36,77.39,70.96
"29442","Wales","WLS",2021-11-09,5291148,2454261,2249934,166.91,77.42,70.98
"29443","Wales","WLS",2021-11-10,5309697,2455003,2250655,167.5,77.44,71
"29444","Wales","WLS",2021-11-11,5327872,2455557,2251326,168.07,77.46,71.02
"29445","Wales","WLS",2021-11-12,5346224,2456337,2252067,168.65,77.49,71.04
"29446","Wales","WLS",2021-11-13,5361917,2458058,2252724,169.15,77.54,71.06
"29447","Wales","WLS",2021-11-14,5373781,2458695,2253134,169.52,77.56,71.08
"29448","Wales","WLS",2021-11-15,5386809,2459583,2253495,169.93,77.59,71.09
"29449","Wales","WLS",2021-11-16,5405354,2460549,2254184,170.52,77.62,71.11
"29450","Wales","WLS",2021-11-17,5421373,2461038,2254782,171.02,77.64,71.13
"29451","Wales","WLS",2021-11-18,5440383,2461876,2255461,171.62,77.66,71.15
"29452","Wales","WLS",2021-11-19,5457186,2462357,2256144,172.15,77.68,71.17
"29453","Wales","WLS",2021-11-20,5472001,2463376,2256956,172.62,77.71,71.2
"29454","Wales","WLS",2021-11-21,5486276,2464221,2257689,173.07,77.74,71.22
"29455","Wales","WLS",2021-11-22,5499309,2464579,2258309,173.48,77.75,71.24
"29456","Wales","WLS",2021-11-23,5515695,2465183,2259175,174,77.77,71.27
"29457","Wales","WLS",2021-11-24,5531897,2465562,2260038,174.51,77.78,71.29
"29458","Wales","WLS",2021-11-25,5548303,2465943,2260662,175.03,77.79,71.31
"29459","Wales","WLS",2021-11-26,5564767,2466324,2261178,175.54,77.8,71.33
"29460","Wales","WLS",2021-11-27,5582089,2467828,2262365,176.09,77.85,71.37
"29461","Wales","WLS",2021-11-28,5598826,2468335,2263540,176.62,77.87,71.41
"29462","Wales","WLS",2021-11-29,5615851,2468734,2264474,177.16,77.88,71.43
"29463","Wales","WLS",2021-11-30,5634787,2469217,2265776,177.75,77.89,71.48
"29464","Wales","WLS",2021-12-01,5653821,2469805,2266994,178.35,77.91,71.51
"29465","Wales","WLS",2021-12-02,5673108,2470233,2267834,178.96,77.93,71.54
"29466","Wales","WLS",2021-12-03,5690831,2470669,2268700,179.52,77.94,71.57
"29467","Wales","WLS",2021-12-04,5709786,2471904,2270779,180.12,77.98,71.63
"29468","Wales","WLS",2021-12-05,5729274,2472737,2272339,180.73,78,71.68
"29469","Wales","WLS",2021-12-06,5748170,2473150,2273156,181.33,78.02,71.71
"29470","Wales","WLS",2021-12-07,5769010,2473583,2274197,181.99,78.03,71.74
"29471","Wales","WLS",2021-12-08,5791140,2474162,2275434,182.69,78.05,71.78
"29472","Wales","WLS",2021-12-09,5813584,2474675,2276428,183.39,78.07,71.81
"29473","Wales","WLS",2021-12-10,5834039,2475102,2277255,184.04,78.08,71.84
"29474","Wales","WLS",2021-12-11,5857230,2476015,2279366,184.77,78.11,71.9
"29475","Wales","WLS",2021-12-12,5877331,2477148,2281161,185.4,78.14,71.96
"29476","Wales","WLS",2021-12-13,5905839,2477721,2282420,186.3,78.16,72
"29477","Wales","WLS",2021-12-14,5939285,2478300,2283371,187.36,78.18,72.03
"29478","Wales","WLS",2021-12-15,5972617,2479007,2284785,188.41,78.2,72.08
"29479","Wales","WLS",2021-12-16,6008602,2479789,2285976,189.55,78.23,72.11
"29480","Wales","WLS",2021-12-17,6045354,2480580,2287041,190.71,78.25,72.15
"29481","Wales","WLS",2021-12-18,6083498,2481417,2288340,191.91,78.28,72.19
"29482","Wales","WLS",2021-12-19,6131298,2482756,2289735,193.42,78.32,72.23
"29483","Wales","WLS",2021-12-20,6179743,2483556,2291345,194.94,78.35,72.28
"29484","Wales","WLS",2021-12-21,6233035,2484739,2292930,196.63,78.38,72.33
"29485","Wales","WLS",2021-12-22,6282544,2485837,2294701,198.19,78.42,72.39
"29486","Wales","WLS",2021-12-23,6323324,2486737,2296242,199.47,78.45,72.44
"29487","Wales","WLS",2021-12-24,6323324,2486737,2296242,199.47,78.45,72.44
"29488","Wales","WLS",2021-12-25,6323324,2486737,2296242,199.47,78.45,72.44
"29489","Wales","WLS",2021-12-26,6323324,2486737,2296242,199.47,78.45,72.44
"29490","Wallis and Futuna","WLF",2021-04-27,5638,4150,1488,50.82,37.41,13.41
"29491","Wallis and Futuna","WLF",2021-05-04,5704,4216,1488,51.42,38,13.41
"29492","Wallis and Futuna","WLF",2021-05-11,5774,4286,1488,52.05,38.63,13.41
"29493","Wallis and Futuna","WLF",2021-05-18,8175,4321,3854,73.69,38.95,34.74
"29494","Wallis and Futuna","WLF",2021-05-25,8283,4352,3931,74.66,39.23,35.43
"29495","Wallis and Futuna","WLF",2021-06-01,8365,4374,3991,75.4,39.43,35.97
"29496","Wallis and Futuna","WLF",2021-06-08,8564,4445,4119,77.19,40.07,37.13
"29497","Wallis and Futuna","WLF",2021-06-15,8657,4470,4187,78.03,40.29,37.74
"29498","Wallis and Futuna","WLF",2021-06-21,8834,4532,4302,79.63,40.85,38.78
"29499","Wallis and Futuna","WLF",2021-06-29,8933,4565,4368,80.52,41.15,39.37
"29500","Wallis and Futuna","WLF",2021-07-06,8962,4569,4393,80.78,41.18,39.6
"29501","Wallis and Futuna","WLF",2021-07-13,9112,4610,4502,82.13,41.55,40.58
"29502","Wallis and Futuna","WLF",2021-07-20,9158,4629,4529,82.55,41.73,40.82
"29503","Wallis and Futuna","WLF",2021-08-02,9372,4734,4638,84.48,42.67,41.81
"29504","Wallis and Futuna","WLF",2021-08-09,9439,4780,4659,85.08,43.09,42
"29505","Wallis and Futuna","WLF",2021-08-16,9534,4821,4713,85.94,43.46,42.48
"29506","Wallis and Futuna","WLF",2021-08-23,9676,4899,4777,87.22,44.16,43.06
"29507","Wallis and Futuna","WLF",2021-08-31,9801,4952,4849,88.35,44.64,43.71
"29508","Wallis and Futuna","WLF",2021-09-14,9902,4952,4950,89.26,44.64,44.62
"29509","Wallis and Futuna","WLF",2021-09-21,10231,5215,5016,92.22,47.01,45.21
"29510","Wallis and Futuna","WLF",2021-09-28,10438,5366,5072,94.09,48.37,45.72
"29511","Wallis and Futuna","WLF",2021-10-05,10843,5679,5164,97.74,51.19,46.55
"29512","Wallis and Futuna","WLF",2021-10-12,11009,5749,5260,99.23,51.82,47.41
"29513","Wallis and Futuna","WLF",2021-10-18,11102,5781,5321,100.07,52.11,47.96
"29514","Wallis and Futuna","WLF",2021-10-25,11361,5897,5464,102.41,53.15,49.25
"29515","Wallis and Futuna","WLF",2021-11-01,11577,5938,5639,104.35,53.52,50.83
"29516","Wallis and Futuna","WLF",2021-11-08,11774,5966,5808,106.13,53.78,52.35
"29517","Wallis and Futuna","WLF",2021-11-15,11858,5988,5870,106.89,53.98,52.91
"29518","Wallis and Futuna","WLF",2021-11-22,11903,6001,5902,107.29,54.09,53.2
"29519","Wallis and Futuna","WLF",2021-11-30,11939,6016,5923,107.62,54.23,53.39
"29520","Yemen","YEM",2021-07-12,297405,288828,8577,0.98,0.95,0.03
"29521","Yemen","YEM",2021-07-27,311483,298161,13322,1.02,0.98,0.04
"29522","Yemen","YEM",2021-09-12,322934,308025,14909,1.06,1.01,0.05
"29523","Yemen","YEM",2021-10-11,460159,319710,143761,1.51,1.05,0.47
"29524","Yemen","YEM",2021-10-28,534590,327016,192413,1.75,1.07,0.63
"29525","Yemen","YEM",2021-11-01,547019,331778,215241,1.79,1.09,0.71
"29526","Yemen","YEM",2021-11-14,746557,527869,344333,2.45,1.73,1.13
"29527","Yemen","YEM",2021-11-17,754397,534259,349292,2.47,1.75,1.15
"29528","Yemen","YEM",2021-11-21,759220,537397,353822,2.49,1.76,1.16
"29529","Yemen","YEM",2021-11-28,774953,548933,361351,2.54,1.8,1.19
"29530","Yemen","YEM",2021-12-02,786027,556652,366587,2.58,1.83,1.2
"29531","Zambia","ZMB",2021-05-21,129941,128834,1107,0.69,0.68,0.01
"29532","Zambia","ZMB",2021-05-22,134832,131633,3199,0.71,0.7,0.02
"29533","Zambia","ZMB",2021-05-23,138201,133134,5067,0.73,0.7,0.03
"29534","Zambia","ZMB",2021-05-25,144085,138799,5286,0.76,0.73,0.03
"29535","Zambia","ZMB",2021-05-26,145198,139912,5286,0.77,0.74,0.03
"29536","Zambia","ZMB",2021-05-27,146129,140843,5286,0.77,0.74,0.03
"29537","Zambia","ZMB",2021-05-28,146645,141359,5286,0.78,0.75,0.03
"29538","Zambia","ZMB",2021-05-29,147033,141747,5286,0.78,0.75,0.03
"29539","Zambia","ZMB",2021-06-02,147115,141829,5286,0.78,0.75,0.03
"29540","Zambia","ZMB",2021-06-15,148304,142089,6215,0.78,0.75,0.03
"29541","Zambia","ZMB",2021-06-24,149002,142089,6913,0.79,0.75,0.04
"29542","Zambia","ZMB",2021-06-25,149699,142089,7610,0.79,0.75,0.04
"29543","Zambia","ZMB",2021-06-26,150476,142089,8387,0.8,0.75,0.04
"29544","Zambia","ZMB",2021-06-27,151205,142125,9080,0.8,0.75,0.05
"29545","Zambia","ZMB",2021-06-29,153106,142125,10981,0.81,0.75,0.06
"29546","Zambia","ZMB",2021-06-30,154819,142125,12694,0.82,0.75,0.07
"29547","Zambia","ZMB",2021-07-01,156584,142125,14459,0.83,0.75,0.08
"29548","Zambia","ZMB",2021-07-02,158786,142125,16661,0.84,0.75,0.09
"29549","Zambia","ZMB",2021-07-03,162383,142125,20258,0.86,0.75,0.11
"29550","Zambia","ZMB",2021-07-04,164370,142125,22245,0.87,0.75,0.12
"29551","Zambia","ZMB",2021-07-07,169922,142198,27724,0.9,0.75,0.15
"29552","Zambia","ZMB",2021-07-08,171238,142198,29040,0.91,0.75,0.15
"29553","Zambia","ZMB",2021-07-09,175244,142198,33046,0.93,0.75,0.17
"29554","Zambia","ZMB",2021-07-10,181219,144457,36762,0.96,0.76,0.19
"29555","Zambia","ZMB",2021-07-11,191272,150161,41111,1.01,0.79,0.22
"29556","Zambia","ZMB",2021-07-12,197744,155129,42615,1.05,0.82,0.23
"29557","Zambia","ZMB",2021-07-13,210992,164503,46489,1.12,0.87,0.25
"29558","Zambia","ZMB",2021-07-14,215784,167816,47968,1.14,0.89,0.25
"29559","Zambia","ZMB",2021-07-15,243818,189408,54410,1.29,1,0.29
"29560","Zambia","ZMB",2021-07-16,260882,202690,58192,1.38,1.07,0.31
"29561","Zambia","ZMB",2021-07-17,275253,213237,62016,1.45,1.13,0.33
"29562","Zambia","ZMB",2021-07-18,283617,219467,64150,1.5,1.16,0.34
"29563","Zambia","ZMB",2021-07-19,289948,224420,65528,1.53,1.19,0.35
"29564","Zambia","ZMB",2021-07-20,301220,232383,68837,1.59,1.23,0.36
"29565","Zambia","ZMB",2021-07-21,312479,243642,68837,1.65,1.29,0.36
"29566","Zambia","ZMB",2021-07-22,322358,246553,75805,1.7,1.3,0.4
"29567","Zambia","ZMB",2021-07-24,343223,256059,87164,1.81,1.35,0.46
"29568","Zambia","ZMB",2021-07-26,361333,266262,95071,1.91,1.41,0.5
"29569","Zambia","ZMB",2021-07-27,381015,269762,111253,2.01,1.43,0.59
"29570","Zambia","ZMB",2021-07-28,400639,282556,118083,2.12,1.49,0.62
"29571","Zambia","ZMB",2021-07-29,413774,283481,130293,2.19,1.5,0.69
"29572","Zambia","ZMB",2021-07-30,424519,284110,140409,2.24,1.5,0.74
"29573","Zambia","ZMB",2021-07-31,433716,284700,149016,2.29,1.5,0.79
"29574","Zambia","ZMB",2021-08-01,438885,285288,153597,2.32,1.51,0.81
"29575","Zambia","ZMB",2021-08-02,441113,285979,155134,2.33,1.51,0.82
"29576","Zambia","ZMB",2021-08-03,444574,286967,157607,2.35,1.52,0.83
"29577","Zambia","ZMB",2021-08-04,454406,289482,164924,2.4,1.53,0.87
"29578","Zambia","ZMB",2021-08-05,465760,292922,172838,2.46,1.55,0.91
